"Vehicle_ID","Make","Age_Years","Outlook_Score","Mileage_km","Maintenance_Costs","Fuel_Efficiency_kmpl","Accident_History","Usage_Type","Defleet"
"V0074","Freightliner","8","7","806380.31693078","60834.862385321","2.3941925878847","3","Urban","1"
"V0087","Volvo","10","6","806880.73394495","60880.733944954","1.7141562949927","1","Urban","1"
"V0270","Mercedes Actros","11","6","807381.15095913","60926.605504587","1.9290896535682","6","Mixed","1"
"V0051","MAN","6","1","807881.56797331","60972.47706422","2.1018277863682","9","Mixed","0"
"V0324","MAN","8","6","808381.98498749","61018.348623853","2.300311576489","8","Highway","0"
"V0435","Scania","5","1","808882.40200167","61064.220183486","1.249126185964","4","Urban","1"
"V0074","Freightliner","6","6","809382.81901585","61110.091743119","2.4690116670162","3","Urban","1"
"V0270","Mercedes Actros","12","10","809883.23603002","61155.963302752","2.0291799011245","6","Mixed","0"
"V0497","MAN","6","6","810383.6530442","61201.834862385","2.0946606027662","7","Mixed","1"
"V0357","Mercedes Actros","12","5","810884.07005838","61247.706422018","1.9910443189769","5","Mixed","1"
"V0051","MAN","7","1","811384.48707256","61293.577981651","2.1285667823114","9","Mixed","1"
"V0354","Freightliner","7","2","811884.90408674","61339.449541284","1.7988183016692","5","Highway","0"
"V0357","Mercedes Actros","11","4","812385.32110092","61385.321100917","1.9304135409411","5","Mixed","1"
"V0227","Volvo","6","9","812885.7381151","61431.19266055","1.1","2","Mixed","1"
"V0489","Mercedes Actros","5","9","813386.15512927","61477.064220183","1.633578395358","2","Highway","0"
"V0186","Scania","5","8","813886.57214345","61522.935779817","2.3520478346639","3","Highway","1"
"V0468","Scania","5","2","814386.98915763","61568.80733945","2.5","7","Highway","0"
"V0246","Freightliner","6","7","814887.40617181","61614.678899083","2.1597407808503","3","Highway","0"
"V0064","MAN","7","5","815387.82318599","61660.550458716","2.3748355753387","7","Mixed","1"
"V0225","Freightliner","9","5","815888.24020017","61706.422018349","2.1556960802286","9","Mixed","1"
"V0338","Scania","10","6","816388.65721435","61752.293577982","1.4101318637062","1","Mixed","1"
"V0228","Mercedes Actros","8","1","816889.07422852","61798.165137615","1.3663136569041","0","Highway","0"
"V0319","Volvo","7","6","817389.4912427","61844.036697248","1.9080242935191","0","Mixed","0"
"V0118","Mercedes Actros","6","2","817889.90825688","61889.908256881","2.0957132642758","9","Urban","1"
"V0087","Volvo","10","7","818390.32527106","61935.779816514","1.6968616161743","1","Urban","1"
"V0036","Volvo","10","1","818890.74228524","61981.651376147","2.364529887464","5","Mixed","0"
"V0203","Volvo","9","9","819391.15929942","62027.52293578","1.7554309966797","3","Urban","1"
"V0246","Freightliner","7","4","819891.57631359","62073.394495413","2.0549757780869","3","Highway","1"
"V0087","Volvo","9","6","820391.99332777","62119.266055046","1.8825501933019","1","Urban","1"
"V0147","MAN","6","9","820892.41034195","62165.137614679","1.9794329171873","4","Urban","0"
"V0074","Freightliner","6","2","821392.82735613","62211.009174312","2.4660387824976","3","Urban","1"
"V0051","MAN","5","10","821893.24437031","62256.880733945","1.9817151175598","9","Mixed","0"
"V0064","MAN","9","3","822393.66138449","62302.752293578","2.2834006270457","7","Mixed","1"
"V0227","Volvo","5","9","822894.07839867","62348.623853211","1.1835411637287","2","Mixed","0"
"V0036","Volvo","10","9","823394.49541284","62394.495412844","2.3389938354385","5","Mixed","0"
"V0453","Freightliner","8","10","823894.91242702","62440.366972477","1.6038598541162","3","Mixed","0"
"V0118","Mercedes Actros","7","8","824395.3294412","62486.23853211","2.0256218547606","9","Urban","1"
"V0227","Volvo","6","8","824895.74645538","62532.110091743","1.1953265834961","2","Mixed","1"
"V0087","Volvo","10","3","825396.16346956","62577.981651376","1.8632259995328","1","Urban","1"
"V0354","Freightliner","6","9","825896.58048374","62623.853211009","1.9173477266196","5","Highway","1"
"V0497","MAN","6","3","826396.99749791","62669.724770642","2.0041282592507","7","Mixed","0"
"V0203","Volvo","11","7","826897.41451209","62715.596330275","1.6390451494312","3","Urban","0"
"V0324","MAN","7","8","827397.83152627","62761.467889908","2.2804863294484","8","Highway","0"
"V0228","Mercedes Actros","7","2","827898.24854045","62807.339449541","1.4136667129747","0","Highway","1"
"V0468","Scania","5","1","828398.66555463","62853.211009174","2.5","7","Highway","0"
"V0357","Mercedes Actros","11","1","828899.08256881","62899.082568807","1.9866491935666","5","Mixed","0"
"V0082","Freightliner","8","7","829399.49958299","62944.95412844","1.4051133839537","9","Highway","1"
"V0147","MAN","5","3","829899.91659716","62990.825688073","1.9729161249727","4","Urban","0"
"V0118","Mercedes Actros","8","10","830400.33361134","63036.697247706","2.1400511621742","9","Urban","0"
"V0435","Scania","6","6","830900.75062552","63082.568807339","1.2971801090709","4","Urban","0"
"V0228","Mercedes Actros","8","4","831401.1676397","63128.440366972","1.3754038315939","0","Highway","0"
"V0489","Mercedes Actros","5","8","831901.58465388","63174.311926606","1.4425465375487","2","Highway","1"
"V0489","Mercedes Actros","5","4","832402.00166806","63220.183486239","1.4405961327787","2","Highway","1"
"V0064","MAN","7","6","832902.41868224","63266.055045872","2.2605399723053","7","Mixed","0"
"V0338","Scania","11","1","833402.83569641","63311.926605505","1.2372422047263","1","Mixed","0"
"V0203","Volvo","10","5","833903.25271059","63357.798165138","1.7217794070399","3","Urban","1"
"V0082","Freightliner","8","3","834403.66972477","63403.669724771","1.2832562224243","9","Highway","0"
"V0246","Freightliner","8","2","834904.08673895","63449.541284404","2.199591085791","3","Highway","0"
"V0435","Scania","5","7","835404.50375313","63495.412844037","1.3065984338226","4","Urban","0"
"V0270","Mercedes Actros","11","5","835904.92076731","63541.28440367","2.0416270969348","6","Mixed","0"
"V0064","MAN","9","5","836405.33778148","63587.155963303","2.2693484128192","7","Mixed","0"
"V0421","Volvo","11","8","836905.75479566","63633.027522936","1.4778293205237","0","Urban","0"
"V0270","Mercedes Actros","12","8","837406.17180984","63678.899082569","1.9514912763643","6","Mixed","0"
"V0453","Freightliner","7","5","837906.58882402","63724.770642202","1.6490873733787","3","Mixed","0"
"V0468","Scania","5","5","838407.0058382","63770.642201835","2.5","7","Highway","0"
"V0338","Scania","11","4","838907.42285238","63816.513761468","1.287986777487","1","Mixed","0"
"V0338","Scania","9","6","839407.83986656","63862.385321101","1.2926731165104","1","Mixed","0"
"V0468","Scania","6","1","839908.25688073","63908.256880734","2.4226561141802","7","Highway","0"
"V0118","Mercedes Actros","6","9","840408.67389491","63954.128440367","2.1176258895474","9","Urban","0"
"V0201","Volvo","12","10","840909.09090909","64000","2.1307483776717","3","Urban","1"
"V0270","Mercedes Actros","12","7","841409.50792327","64045.871559633","1.9259361278163","6","Mixed","1"
"V0421","Volvo","10","4","841909.92493745","64091.743119266","1.3318876559838","0","Urban","1"
"V0203","Volvo","9","10","842410.34195163","64137.614678899","1.7881964184482","3","Urban","0"
"V0468","Scania","5","10","842910.7589658","64183.486238532","2.5","7","Highway","0"
"V0354","Freightliner","7","4","843411.17597998","64229.357798165","1.774821204792","5","Highway","1"
"V0324","MAN","8","7","843911.59299416","64275.229357798","2.3456555033407","8","Highway","1"
"V0225","Freightliner","7","6","844412.01000834","64321.100917431","2.0463406130014","9","Mixed","0"
"V0074","Freightliner","7","6","844912.42702252","64366.972477064","2.4585926159602","3","Urban","0"
"V0324","MAN","9","1","845412.8440367","64412.844036697","2.3683220391537","8","Highway","1"
"V0227","Volvo","5","9","845913.26105088","64458.71559633","1.1272181464169","2","Mixed","1"
"V0357","Mercedes Actros","12","1","846413.67806505","64504.587155963","1.9789692980871","5","Mixed","0"
"V0324","MAN","7","4","846914.09507923","64550.458715596","2.3767004811569","8","Highway","1"
"V0338","Scania","10","6","847414.51209341","64596.330275229","1.3995372772658","1","Mixed","0"
"V0147","MAN","5","2","847914.92910759","64642.201834862","2.0603880964569","4","Urban","1"
"V0064","MAN","8","7","848415.34612177","64688.073394495","2.3846336693866","7","Mixed","1"
"V0087","Volvo","9","8","848915.76313595","64733.944954128","1.8358304872559","1","Urban","0"
"V0357","Mercedes Actros","12","10","849416.18015013","64779.816513761","1.9684564169231","5","Mixed","0"
"V0118","Mercedes Actros","6","9","849916.5971643","64825.688073394","2.0437010493005","9","Urban","0"
"V0497","MAN","8","1","850417.01417848","64871.559633028","1.9656285763466","7","Mixed","0"
"V0203","Volvo","9","8","850917.43119266","64917.431192661","1.7687021113173","3","Urban","0"
"V0270","Mercedes Actros","12","9","851417.84820684","64963.302752294","2.0531716363687","6","Mixed","1"
"V0354","Freightliner","7","4","851918.26522102","65009.174311927","1.9016016463472","5","Highway","1"
"V0074","Freightliner","6","8","852418.6822352","65055.04587156","2.4707699366468","3","Urban","0"
"V0036","Volvo","9","8","852919.09924937","65100.917431193","2.3995985018174","5","Mixed","1"
"V0227","Volvo","7","6","853419.51626355","65146.788990826","1.1","2","Mixed","1"
"V0203","Volvo","9","7","853919.93327773","65192.660550459","1.7651989449786","3","Urban","1"
"V0354","Freightliner","8","9","854420.35029191","65238.532110092","1.7847629804558","5","Highway","0"
"V0338","Scania","11","9","854920.76730609","65284.403669725","1.3758458920002","1","Mixed","0"
"V0489","Mercedes Actros","6","9","855421.18432027","65330.275229358","1.4618465530156","2","Highway","1"
"V0270","Mercedes Actros","12","8","855921.60133445","65376.146788991","2.0075055651732","6","Mixed","0"
"V0064","MAN","7","6","856422.01834862","65422.018348624","2.3984072269192","7","Mixed","0"
"V0435","Scania","6","9","856922.4353628","65467.889908257","1.1751712169502","4","Urban","0"
"V0194","Volvo","8","1","857422.85237698","65513.76146789","2.2972376473446","0","Urban","0"
"V0270","Mercedes Actros","11","1","857923.26939116","65559.633027523","2.0123455217747","6","Mixed","0"
"V0118","Mercedes Actros","7","5","858423.68640534","65605.504587156","1.9927517275417","9","Urban","0"
"V0203","Volvo","11","6","858924.10341952","65651.376146789","1.6973179970925","3","Urban","0"
"V0453","Freightliner","6","8","859424.52043369","65697.247706422","1.6738312173467","3","Mixed","0"
"V0319","Volvo","6","8","859924.93744787","65743.119266055","1.862503223837","0","Mixed","0"
"V0203","Volvo","11","4","860425.35446205","65788.990825688","1.8185914937907","3","Urban","0"
"V0194","Volvo","9","10","860925.77147623","65834.862385321","2.2939008314215","0","Urban","1"
"V0074","Freightliner","8","8","861426.18849041","65880.733944954","2.3358357713348","3","Urban","0"
"V0118","Mercedes Actros","8","6","861926.60550459","65926.605504587","2.1143456624896","9","Urban","1"
"V0228","Mercedes Actros","9","10","862427.02251877","65972.47706422","1.4454538395753","0","Highway","0"
"V0087","Volvo","11","3","862927.43953294","66018.348623853","1.6998926518303","1","Urban","1"
"V0453","Freightliner","7","6","863427.85654712","66064.220183486","1.5977557631699","3","Mixed","1"
"V0453","Freightliner","6","3","863928.2735613","66110.091743119","1.6418578142416","3","Mixed","1"
"V0118","Mercedes Actros","7","7","864428.69057548","66155.963302752","1.991900689041","9","Urban","0"
"V0468","Scania","6","5","864929.10758966","66201.834862385","2.4914031100525","7","Highway","1"
"V0246","Freightliner","8","7","865429.52460384","66247.706422018","2.0641686210566","3","Highway","0"
"V0435","Scania","5","10","865929.94161802","66293.577981651","1.165466649146","4","Urban","1"
"V0201","Volvo","12","9","866430.35863219","66339.449541284","2.0601772067596","3","Urban","0"
"V0246","Freightliner","6","2","866930.77564637","66385.321100917","2.0351102642547","3","Highway","0"
"V0489","Mercedes Actros","6","3","867431.19266055","66431.19266055","1.6187694171249","2","Highway","0"
"V0489","Mercedes Actros","6","10","867931.60967473","66477.064220183","1.6094181674463","2","Highway","1"
"V0186","Scania","7","9","868432.02668891","66522.935779817","2.3843883807147","3","Highway","0"
"V0203","Volvo","11","6","868932.44370309","66568.80733945","1.6470481370063","3","Urban","1"
"V0319","Volvo","5","9","869432.86071726","66614.678899083","1.8648105607145","0","Mixed","0"
"V0087","Volvo","10","7","869933.27773144","66660.550458716","1.8030058463271","1","Urban","1"
"V0435","Scania","5","8","870433.69474562","66706.422018349","1.278782765814","4","Urban","0"
"V0194","Volvo","8","9","870934.1117598","66752.293577982","2.2720781635021","0","Urban","0"
"V0074","Freightliner","7","2","871434.52877398","66798.165137615","2.3449225108933","3","Urban","0"
"V0186","Scania","5","10","871934.94578816","66844.036697248","2.4015085516351","3","Highway","1"
"V0452","MAN","8","9","872435.36280234","66889.908256881","1.5578964309369","8","Urban","1"
"V0087","Volvo","11","6","872935.77981651","66935.779816514","1.7620228249132","1","Urban","1"
"V0228","Mercedes Actros","9","1","873436.19683069","66981.651376147","1.3167207288783","0","Highway","0"
"V0228","Mercedes Actros","9","1","873936.61384487","67027.52293578","1.456804310551","0","Highway","0"
"V0087","Volvo","10","1","874437.03085905","67073.394495413","1.8726231510097","1","Urban","1"
"V0489","Mercedes Actros","6","6","874937.44787323","67119.266055046","1.5912634723348","2","Highway","1"
"V0064","MAN","8","10","875437.86488741","67165.137614679","2.349321821881","7","Mixed","0"
"V0324","MAN","8","2","875938.28190158","67211.009174312","2.3924376545289","8","Highway","0"
"V0087","Volvo","10","2","876438.69891576","67256.880733945","1.8251742342462","1","Urban","0"
"V0354","Freightliner","8","1","876939.11592994","67302.752293578","1.7745634760403","5","Highway","1"
"V0194","Volvo","9","5","877439.53294412","67348.623853211","2.1940713605972","0","Urban","1"
"V0497","MAN","8","10","877939.9499583","67394.495412844","1.9762633754325","7","Mixed","0"
"V0051","MAN","7","1","878440.36697248","67440.366972477","2.0067866173707","9","Mixed","1"
"V0246","Freightliner","8","8","878940.78398666","67486.23853211","2.0847713298152","3","Highway","0"
"V0087","Volvo","11","6","879441.20100083","67532.110091743","1.7233832396402","1","Urban","1"
"V0452","MAN","10","1","879941.61801501","67577.981651376","1.5590991361662","8","Urban","0"
"V0228","Mercedes Actros","9","6","880442.03502919","67623.853211009","1.2686915885604","0","Highway","0"
"V0421","Volvo","12","2","880942.45204337","67669.724770642","1.3964573327544","0","Urban","0"
"V0147","MAN","5","5","881442.86905755","67715.596330275","2.0002959481908","4","Urban","1"
"V0497","MAN","8","8","881943.28607173","67761.467889908","1.9152133888218","7","Mixed","1"
"V0118","Mercedes Actros","7","10","882443.7030859","67807.339449541","1.955347519501","9","Urban","0"
"V0225","Freightliner","8","9","882944.12010008","67853.211009174","2.0431772393046","9","Mixed","0"
"V0087","Volvo","9","10","883444.53711426","67899.082568807","1.741290089513","1","Urban","0"
"V0074","Freightliner","8","7","883944.95412844","67944.95412844","2.3297953118454","3","Urban","0"
"V0203","Volvo","9","6","884445.37114262","67990.825688073","1.7357386127004","3","Urban","0"
"V0082","Freightliner","8","3","884945.7881568","68036.697247706","1.361532611753","9","Highway","1"
"V0246","Freightliner","7","5","885446.20517098","68082.568807339","2.0996915139908","3","Highway","1"
"V0452","MAN","10","3","885946.62218515","68128.440366972","1.693709395045","8","Urban","0"
"V0186","Scania","7","5","886447.03919933","68174.311926606","2.3115883584199","3","Highway","0"
"V0227","Volvo","7","2","886947.45621351","68220.183486239","1.1","2","Mixed","0"
"V0357","Mercedes Actros","12","6","887447.87322769","68266.055045872","1.9257052793095","5","Mixed","0"
"V0203","Volvo","10","5","887948.29024187","68311.926605505","1.779289378617","3","Urban","1"
"V0036","Volvo","10","3","888448.70725605","68357.798165138","2.292709110935","5","Mixed","1"
"V0324","MAN","9","8","888949.12427023","68403.669724771","2.4037111767172","8","Highway","1"
"V0453","Freightliner","8","5","889449.5412844","68449.541284404","1.720145277349","3","Mixed","0"
"V0453","Freightliner","7","5","889949.95829858","68495.412844037","1.7738308496028","3","Mixed","0"
"V0319","Volvo","6","3","890450.37531276","68541.28440367","1.8440241871365","0","Mixed","0"
"V0186","Scania","6","8","890950.79232694","68587.155963303","2.3485143822804","3","Highway","0"
"V0270","Mercedes Actros","12","10","891451.20934112","68633.027522936","1.8987144515296","6","Mixed","1"
"V0246","Freightliner","6","10","891951.6263553","68678.899082569","2.1908950413569","3","Highway","0"
"V0270","Mercedes Actros","11","8","892452.04336947","68724.770642202","1.9167151454005","6","Mixed","0"
"V0194","Volvo","8","1","892952.46038365","68770.642201835","2.3409498432786","0","Urban","0"
"V0203","Volvo","9","1","893452.87739783","68816.513761468","1.6468931471822","3","Urban","1"
"V0270","Mercedes Actros","11","4","893953.29441201","68862.385321101","1.8847467563786","6","Mixed","0"
"V0270","Mercedes Actros","11","1","894453.71142619","68908.256880734","1.8972118307571","6","Mixed","1"
"V0074","Freightliner","7","9","894954.12844037","68954.128440367","2.4900385954033","3","Urban","1"
"V0497","MAN","8","7","895454.54545455","69000","1.9361564853811","7","Mixed","0"
"V0225","Freightliner","8","2","895954.96246872","69045.871559633","2.2160922964331","9","Mixed","1"
"V0186","Scania","7","5","896455.3794829","69091.743119266","2.3528636274672","3","Highway","0"
"V0074","Freightliner","8","7","896955.79649708","69137.614678899","2.4044334084311","3","Urban","1"
"V0338","Scania","9","7","897456.21351126","69183.486238532","1.3054395047669","1","Mixed","0"
"V0338","Scania","11","2","897956.63052544","69229.357798165","1.4140330049981","1","Mixed","1"
"V0051","MAN","7","8","898457.04753962","69275.229357798","2.0395843822105","9","Mixed","0"
"V0225","Freightliner","8","2","898957.46455379","69321.100917431","2.1068735616367","9","Mixed","0"
"V0036","Volvo","8","2","899457.88156797","69366.972477064","2.3506510457187","5","Mixed","1"
"V0118","Mercedes Actros","7","9","899958.29858215","69412.844036697","2.0497960962352","9","Urban","0"
"V0227","Volvo","7","9","900458.71559633","69458.71559633","1.148325344339","2","Mixed","1"
"V0319","Volvo","6","3","900959.13261051","69504.587155963","1.9113148316657","0","Mixed","1"
"V0051","MAN","6","1","901459.54962469","69550.458715596","2.1672755283195","9","Mixed","0"
"V0186","Scania","7","2","901959.96663887","69596.330275229","2.348067204719","3","Highway","0"
"V0203","Volvo","9","4","902460.38365304","69642.201834862","1.7185003277944","3","Urban","0"
"V0227","Volvo","5","2","902960.80066722","69688.073394495","1.1364178187013","2","Mixed","1"
"V0354","Freightliner","7","4","903461.2176814","69733.944954128","1.7840153290895","5","Highway","0"
"V0270","Mercedes Actros","11","8","903961.63469558","69779.816513761","1.9767217166206","6","Mixed","1"
"V0489","Mercedes Actros","6","1","904462.05170976","69825.688073394","1.501793152715","2","Highway","1"
"V0270","Mercedes Actros","12","10","904962.46872394","69871.559633028","1.87713187244","6","Mixed","0"
"V0468","Scania","6","8","905462.88573812","69917.431192661","2.4877141358979","7","Highway","0"
"V0201","Volvo","10","1","905963.30275229","69963.302752294","2.0238961086718","3","Urban","0"
"V0036","Volvo","8","4","906463.71976647","70009.174311927","2.3894184174874","5","Mixed","1"
"V0228","Mercedes Actros","7","9","906964.13678065","70055.04587156","1.4373766376717","0","Highway","0"
"V0194","Volvo","8","3","907464.55379483","70100.917431193","2.2202082448552","0","Urban","0"
"V0354","Freightliner","7","4","907964.97080901","70146.788990826","1.7863297835405","5","Highway","1"
"V0064","MAN","9","7","908465.38782319","70192.660550459","2.2543053140657","7","Mixed","0"
"V0468","Scania","5","3","908965.80483736","70238.532110092","2.4041368449358","7","Highway","1"
"V0246","Freightliner","8","2","909466.22185154","70284.403669725","2.0645117904722","3","Highway","0"
"V0228","Mercedes Actros","9","3","909966.63886572","70330.275229358","1.3150329448513","0","Highway","1"
"V0270","Mercedes Actros","12","2","910467.0558799","70376.146788991","1.9706347044743","6","Mixed","0"
"V0064","MAN","9","1","910967.47289408","70422.018348624","2.3821488258605","7","Mixed","0"
"V0051","MAN","5","7","911467.88990826","70467.889908257","1.9909025011289","9","Mixed","1"
"V0201","Volvo","10","2","911968.30692244","70513.76146789","2.0985733069326","3","Urban","0"
"V0227","Volvo","6","7","912468.72393661","70559.633027523","1.1435178696373","2","Mixed","0"
"V0186","Scania","6","5","912969.14095079","70605.504587156","2.314288850347","3","Highway","0"
"V0421","Volvo","12","4","913469.55796497","70651.376146789","1.3633221305929","0","Urban","0"
"V0319","Volvo","6","6","913969.97497915","70697.247706422","1.7565987814822","0","Mixed","0"
"V0489","Mercedes Actros","6","6","914470.39199333","70743.119266055","1.5696348760117","2","Highway","1"
"V0064","MAN","8","3","914970.80900751","70788.990825688","2.3814969203355","7","Mixed","0"
"V0186","Scania","7","5","915471.22602168","70834.862385321","2.4305088735016","3","Highway","0"
"V0201","Volvo","11","10","915971.64303586","70880.733944954","2.1228240572614","3","Urban","1"
"V0147","MAN","5","4","916472.06005004","70926.605504587","2.0727487758969","4","Urban","0"
"V0064","MAN","8","1","916972.47706422","70972.47706422","2.3500296140719","7","Mixed","0"
"V0225","Freightliner","9","4","917472.8940784","71018.348623853","2.0849086285247","9","Mixed","0"
"V0246","Freightliner","7","5","917973.31109258","71064.220183486","2.0682513593405","3","Highway","1"
"V0118","Mercedes Actros","6","9","918473.72810676","71110.091743119","2.120086009343","9","Urban","1"
"V0082","Freightliner","8","2","918974.14512093","71155.963302752","1.4139284479087","9","Highway","0"
"V0324","MAN","7","3","919474.56213511","71201.834862385","2.3594195714592","8","Highway","1"
"V0118","Mercedes Actros","7","5","919974.97914929","71247.706422018","2.0920963059361","9","Urban","1"
"V0087","Volvo","10","9","920475.39616347","71293.577981651","1.8649411198401","1","Urban","0"
"V0147","MAN","5","3","920975.81317765","71339.449541284","2.0723507873483","4","Urban","0"
"V0338","Scania","10","9","921476.23019183","71385.321100917","1.2297851077343","1","Mixed","0"
"V0354","Freightliner","8","2","921976.64720601","71431.19266055","1.8917294186158","5","Highway","0"
"V0354","Freightliner","7","1","922477.06422018","71477.064220183","1.8709173359548","5","Highway","0"
"V0452","MAN","10","7","922977.48123436","71522.935779817","1.6154233657848","8","Urban","1"
"V0227","Volvo","5","4","923477.89824854","71568.80733945","1.119173587762","2","Mixed","1"
"V0118","Mercedes Actros","8","1","923978.31526272","71614.678899083","2.0811276645455","9","Urban","0"
"V0421","Volvo","10","4","924478.7322769","71660.550458716","1.3763375301563","0","Urban","1"
"V0357","Mercedes Actros","12","1","924979.14929108","71706.422018349","2.0467476229871","5","Mixed","0"
"V0246","Freightliner","7","9","925479.56630525","71752.293577982","2.0981391013036","3","Highway","0"
"V0452","MAN","9","7","925979.98331943","71798.165137615","1.6186238411792","8","Urban","1"
"V0246","Freightliner","7","7","926480.40033361","71844.036697248","2.045154528662","3","Highway","0"
"V0452","MAN","10","5","926980.81734779","71889.908256881","1.6692761196138","8","Urban","1"
"V0338","Scania","10","7","927481.23436197","71935.779816514","1.4200051331351","1","Mixed","0"
"V0453","Freightliner","8","8","927981.65137615","71981.651376147","1.7481290827233","3","Mixed","0"
"V0452","MAN","10","1","928482.06839033","72027.52293578","1.6618982581285","8","Urban","1"
"V0435","Scania","5","8","928982.4854045","72073.394495413","1.2436946726876","4","Urban","0"
"V0225","Freightliner","9","1","929482.90241868","72119.266055046","2.1921591780452","9","Mixed","0"
"V0452","MAN","9","10","929983.31943286","72165.137614679","1.6213558634422","8","Urban","0"
"V0064","MAN","9","1","930483.73644704","72211.009174312","2.3622668860064","7","Mixed","0"
"V0357","Mercedes Actros","11","7","930984.15346122","72256.880733945","1.8996350447828","5","Mixed","0"
"V0435","Scania","5","10","931484.5704754","72302.752293578","1.2462398756662","4","Urban","0"
"V0338","Scania","11","7","931984.98748957","72348.623853211","1.2580235788564","1","Mixed","0"
"V0270","Mercedes Actros","12","10","932485.40450375","72394.495412844","1.9758246025693","6","Mixed","1"
"V0338","Scania","11","10","932985.82151793","72440.366972477","1.3890313557529","1","Mixed","0"
"V0036","Volvo","9","6","933486.23853211","72486.23853211","2.3120213783211","5","Mixed","1"
"V0324","MAN","8","5","933986.65554629","72532.110091743","2.4473059653238","8","Highway","0"
"V0194","Volvo","8","9","934487.07256047","72577.981651376","2.2526873450885","0","Urban","0"
"V0489","Mercedes Actros","5","9","934987.48957465","72623.853211009","1.5845798811396","2","Highway","0"
"V0453","Freightliner","6","8","935487.90658882","72669.724770642","1.6924723876126","3","Mixed","0"
"V0082","Freightliner","8","3","935988.323603","72715.596330275","1.2363868271236","9","Highway","0"
"V0421","Volvo","10","1","936488.74061718","72761.467889908","1.3277904612399","0","Urban","1"
"V0453","Freightliner","7","6","936989.15763136","72807.339449541","1.7750236184587","3","Mixed","0"
"V0468","Scania","6","6","937489.57464554","72853.211009174","2.5","7","Highway","0"
"V0435","Scania","6","5","937989.99165972","72899.082568807","1.3432919920948","4","Urban","1"
"V0357","Mercedes Actros","12","9","938490.40867389","72944.95412844","1.9307229232667","5","Mixed","0"
"V0087","Volvo","10","7","938990.82568807","72990.825688073","1.8332771695487","1","Urban","0"
"V0468","Scania","6","7","939491.24270225","73036.697247706","2.5","7","Highway","1"
"V0468","Scania","5","10","939991.65971643","73082.568807339","2.5","7","Highway","0"
"V0064","MAN","7","3","940492.07673061","73128.440366972","2.2536784647969","7","Mixed","1"
"V0354","Freightliner","7","8","940992.49374479","73174.311926606","1.8879732300306","5","Highway","0"
"V0324","MAN","7","4","941492.91075897","73220.183486239","2.3065470323726","8","Highway","0"
"V0319","Volvo","6","8","941993.32777314","73266.055045872","1.7997783815294","0","Mixed","0"
"V0354","Freightliner","6","10","942493.74478732","73311.926605505","1.834105415664","5","Highway","1"
"V0036","Volvo","9","9","942994.1618015","73357.798165138","2.3572897987484","5","Mixed","1"
"V0338","Scania","10","5","943494.57881568","73403.669724771","1.2755072052567","1","Mixed","0"
"V0468","Scania","6","10","943994.99582986","73449.541284404","2.4420490397995","7","Highway","1"
"V0074","Freightliner","7","5","944495.41284404","73495.412844037","2.4109118080719","3","Urban","1"
"V0186","Scania","5","10","944995.82985822","73541.28440367","2.4419658265219","3","Highway","0"
"V0225","Freightliner","9","2","945496.24687239","73587.155963303","2.0789542929558","9","Mixed","0"
"V0186","Scania","5","1","945996.66388657","73633.027522936","2.2770966689998","3","Highway","1"
"V0194","Volvo","8","3","946497.08090075","73678.899082569","2.1734378417443","0","Urban","0"
"V0453","Freightliner","7","1","946997.49791493","73724.770642202","1.7772304464997","3","Mixed","1"
"V0186","Scania","7","9","947497.91492911","73770.642201835","2.3026896858038","3","Highway","1"
"V0228","Mercedes Actros","8","10","947998.33194329","73816.513761468","1.448195496853","0","Highway","0"
"V0453","Freightliner","8","1","948498.74895746","73862.385321101","1.7719366979325","3","Mixed","0"
"V0118","Mercedes Actros","6","6","948999.16597164","73908.256880734","2.0088068538446","9","Urban","0"
"V0087","Volvo","10","4","949499.58298582","73954.128440367","1.8858236069514","1","Urban","1"
"V0064","MAN","8","2","950000","74000","2.4254470404992","7","Mixed","1"
